State,Parameters,Month,count,Year
Meghalaya,Other Respiratory Illness Cases,July,370.0,2019.0
Meghalaya,Asthma Cases,July,70.0,2019.0
Meghalaya,Respiratory Hospitalizations,July,923.0,2019.0
Meghalaya,Asthma/COPD Cases,July,1623.0,2019.0
Meghalaya,Respiratory Mortality,July,9.0,2019.0
Meghalaya,Respiratory Mortality,July,33.0,2019.0
Mizoram,Other Respiratory Illness Cases,July,132.0,2019.0
Mizoram,Asthma Cases,July,4.0,2019.0
Mizoram,Respiratory Hospitalizations,July,463.0,2019.0
Mizoram,Asthma/COPD Cases,July,354.0,2019.0
Mizoram,Respiratory Mortality,July,1.0,2019.0
Mizoram,Respiratory Mortality,July,20.0,2019.0
Nagaland,Other Respiratory Illness Cases,July,19.0,2019.0
Nagaland,Asthma Cases,July,2.0,2019.0
Nagaland,Respiratory Hospitalizations,July,74.0,2019.0
Nagaland,Asthma/COPD Cases,July,117.0,2019.0
Nagaland,Respiratory Mortality,July,0.0,2019.0
Nagaland,Respiratory Mortality,July,5.0,2019.0
Odisha,Other Respiratory Illness Cases,July,1173.0,2019.0
Odisha,Asthma Cases,July,842.0,2019.0
Odisha,Respiratory Hospitalizations,July,2802.0,2019.0
Odisha,Asthma/COPD Cases,July,5792.0,2019.0
Odisha,Respiratory Mortality,July,16.0,2019.0
Odisha,Respiratory Mortality,July,178.0,2019.0
Puducherry,Other Respiratory Illness Cases,July,12.0,2019.0
Puducherry,Asthma Cases,July,209.0,2019.0
Puducherry,Respiratory Hospitalizations,July,87.0,2019.0
Puducherry,Asthma/COPD Cases,July,335.0,2019.0
Puducherry,Respiratory Mortality,July,0.0,2019.0
Puducherry,Respiratory Mortality,July,4.0,2019.0
Punjab,Other Respiratory Illness Cases,July,335.0,2019.0
Punjab,Asthma Cases,July,318.0,2019.0
Punjab,Respiratory Hospitalizations,July,517.0,2019.0
Punjab,Asthma/COPD Cases,July,774.0,2019.0
Punjab,Respiratory Mortality,July,2.0,2019.0
Punjab,Respiratory Mortality,July,123.0,2019.0
Rajasthan,Other Respiratory Illness Cases,July,4176.0,2019.0
Rajasthan,Asthma Cases,July,1436.0,2019.0
Rajasthan,Respiratory Hospitalizations,July,1003.0,2019.0
Rajasthan,Asthma/COPD Cases,July,12308.0,2019.0
Rajasthan,Respiratory Mortality,July,4.0,2019.0
Rajasthan,Respiratory Mortality,July,222.0,2019.0
Sikkim,Other Respiratory Illness Cases,July,7.0,2019.0
Sikkim,Asthma Cases,July,0.0,2019.0
Sikkim,Respiratory Hospitalizations,July,175.0,2019.0
Sikkim,Asthma/COPD Cases,July,194.0,2019.0
Sikkim,Respiratory Mortality,July,0.0,2019.0
Sikkim,Respiratory Mortality,July,7.0,2019.0
Tamil Nadu,Other Respiratory Illness Cases,July,188.0,2019.0
Tamil Nadu,Asthma Cases,July,178.0,2019.0
Tamil Nadu,Respiratory Hospitalizations,July,54303.0,2019.0
Tamil Nadu,Asthma/COPD Cases,July,3256.0,2019.0
Tamil Nadu,Respiratory Mortality,July,4.0,2019.0
Tamil Nadu,Respiratory Mortality,July,272.0,2019.0
Telangana,Other Respiratory Illness Cases,July,299.0,2019.0
Telangana,Asthma Cases,July,273.0,2019.0
Telangana,Respiratory Hospitalizations,July,414.0,2019.0
Telangana,Asthma/COPD Cases,July,1809.0,2019.0
Telangana,Respiratory Mortality,July,2.0,2019.0
Telangana,Respiratory Mortality,July,55.0,2019.0
Tripura,Other Respiratory Illness Cases,July,51.0,2019.0
Tripura,Asthma Cases,July,27.0,2019.0
Tripura,Respiratory Hospitalizations,July,519.0,2019.0
Tripura,Asthma/COPD Cases,July,1332.0,2019.0
Tripura,Respiratory Mortality,July,0.0,2019.0
Tripura,Respiratory Mortality,July,40.0,2019.0
Uttar Pradesh,Other Respiratory Illness Cases,July,9160.0,2019.0
Uttar Pradesh,Asthma Cases,July,2703.0,2019.0
Uttar Pradesh,Respiratory Hospitalizations,July,4815.0,2019.0
Uttar Pradesh,Asthma/COPD Cases,July,24272.0,2019.0
Uttar Pradesh,Respiratory Mortality,July,10.0,2019.0
Uttar Pradesh,Respiratory Mortality,July,195.0,2019.0
Uttarakhand,Other Respiratory Illness Cases,July,136.0,2019.0
Uttarakhand,Asthma Cases,July,82.0,2019.0
Uttarakhand,Respiratory Hospitalizations,July,214.0,2019.0
Uttarakhand,Asthma/COPD Cases,July,387.0,2019.0
Uttarakhand,Respiratory Mortality,July,1.0,2019.0
Uttarakhand,Respiratory Mortality,July,25.0,2019.0
West Bengal,Other Respiratory Illness Cases,July,693.0,2019.0
West Bengal,Asthma Cases,July,365.0,2019.0
West Bengal,Respiratory Hospitalizations,July,3280.0,2019.0
West Bengal,Asthma/COPD Cases,July,15787.0,2019.0
West Bengal,Respiratory Mortality,July,20.0,2019.0
West Bengal,Respiratory Mortality,July,940.0,2019.0
A & N Islands,Other Respiratory Illness Cases,August,1.0,2019.0
A & N Islands,Asthma Cases,August,0.0,2019.0
A & N Islands,Respiratory Hospitalizations,August,72.0,2019.0
A & N Islands,Asthma/COPD Cases,August,207.0,2019.0
A & N Islands,Respiratory Mortality,August,0.0,2019.0
A & N Islands,Respiratory Mortality,August,1.0,2019.0
Andhra Pradesh,Other Respiratory Illness Cases,August,838.0,2019.0
Andhra Pradesh,Asthma Cases,August,1006.0,2019.0
Andhra Pradesh,Respiratory Hospitalizations,August,1442.0,2019.0
Andhra Pradesh,Asthma/COPD Cases,August,11605.0,2019.0
Andhra Pradesh,Respiratory Mortality,August,8.0,2019.0
Andhra Pradesh,Respiratory Mortality,August,385.0,2019.0
Arunachal Pradesh,Other Respiratory Illness Cases,August,25.0,2019.0
Arunachal Pradesh,Asthma Cases,August,7.0,2019.0
Arunachal Pradesh,Respiratory Hospitalizations,August,161.0,2019.0
Arunachal Pradesh,Asthma/COPD Cases,August,273.0,2019.0
Arunachal Pradesh,Respiratory Mortality,August,0.0,2019.0
Arunachal Pradesh,Respiratory Mortality,August,4.0,2019.0
Assam,Other Respiratory Illness Cases,August,681.0,2019.0
Assam,Asthma Cases,August,362.0,2019.0
Assam,Respiratory Hospitalizations,August,906.0,2019.0
Assam,Asthma/COPD Cases,August,4176.0,2019.0
Assam,Respiratory Mortality,August,6.0,2019.0
Assam,Respiratory Mortality,August,170.0,2019.0
Bihar,Other Respiratory Illness Cases,August,426.0,2019.0
Bihar,Asthma Cases,August,206.0,2019.0
Bihar,Respiratory Hospitalizations,August,619.0,2019.0
Bihar,Asthma/COPD Cases,August,1341.0,2019.0
Bihar,Respiratory Mortality,August,10.0,2019.0
Bihar,Respiratory Mortality,August,17.0,2019.0
Chandigarh,Other Respiratory Illness Cases,August,418.0,2019.0
Chandigarh,Asthma Cases,August,228.0,2019.0
Chandigarh,Respiratory Hospitalizations,August,484.0,2019.0
Chandigarh,Asthma/COPD Cases,August,127.0,2019.0
Chandigarh,Respiratory Mortality,August,1.0,2019.0
Chandigarh,Respiratory Mortality,August,29.0,2019.0
Chhattisgarh,Other Respiratory Illness Cases,August,360.0,2019.0
Chhattisgarh,Asthma Cases,August,22.0,2019.0
Chhattisgarh,Respiratory Hospitalizations,August,853.0,2019.0
Chhattisgarh,Asthma/COPD Cases,August,2299.0,2019.0
Chhattisgarh,Respiratory Mortality,August,4.0,2019.0
Chhattisgarh,Respiratory Mortality,August,92.0,2019.0
Dadra & Nagar Haveli,Other Respiratory Illness Cases,August,4.0,2019.0
Dadra & Nagar Haveli,Asthma Cases,August,3.0,2019.0
Dadra & Nagar Haveli,Respiratory Hospitalizations,August,59.0,2019.0
Dadra & Nagar Haveli,Asthma/COPD Cases,August,142.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,August,0.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,August,11.0,2019.0
Daman & Diu,Other Respiratory Illness Cases,August,1.0,2019.0
Daman & Diu,Asthma Cases,August,0.0,2019.0
Daman & Diu,Respiratory Hospitalizations,August,4.0,2019.0
Daman & Diu,Asthma/COPD Cases,August,63.0,2019.0
Daman & Diu,Respiratory Mortality,August,0.0,2019.0
Daman & Diu,Respiratory Mortality,August,0.0,2019.0
Delhi,Other Respiratory Illness Cases,August,1993.0,2019.0
Delhi,Asthma Cases,August,875.0,2019.0
Delhi,Respiratory Hospitalizations,August,1259.0,2019.0
Delhi,Asthma/COPD Cases,August,3796.0,2019.0
Delhi,Respiratory Mortality,August,17.0,2019.0
Delhi,Respiratory Mortality,August,207.0,2019.0
Goa,Other Respiratory Illness Cases,August,52.0,2019.0
Goa,Asthma Cases,August,40.0,2019.0
Goa,Respiratory Hospitalizations,August,202.0,2019.0
Goa,Asthma/COPD Cases,August,594.0,2019.0
Goa,Respiratory Mortality,August,0.0,2019.0
Goa,Respiratory Mortality,August,13.0,2019.0
Gujarat,Other Respiratory Illness Cases,August,736.0,2019.0
Gujarat,Asthma Cases,August,478.0,2019.0
Gujarat,Respiratory Hospitalizations,August,3224.0,2019.0
Gujarat,Asthma/COPD Cases,August,6945.0,2019.0
Gujarat,Respiratory Mortality,August,19.0,2019.0
Gujarat,Respiratory Mortality,August,575.0,2019.0
Haryana,Other Respiratory Illness Cases,August,361.0,2019.0
Haryana,Asthma Cases,August,257.0,2019.0
Haryana,Respiratory Hospitalizations,August,750.0,2019.0
Haryana,Asthma/COPD Cases,August,2100.0,2019.0
Haryana,Respiratory Mortality,August,6.0,2019.0
Haryana,Respiratory Mortality,August,213.0,2019.0
Himachal Pradesh,Other Respiratory Illness Cases,August,124.0,2019.0
Himachal Pradesh,Asthma Cases,August,18.0,2019.0
Himachal Pradesh,Respiratory Hospitalizations,August,171.0,2019.0
Himachal Pradesh,Asthma/COPD Cases,August,1671.0,2019.0
Himachal Pradesh,Respiratory Mortality,August,0.0,2019.0
Himachal Pradesh,Respiratory Mortality,August,54.0,2019.0
Jammu & Kashmir,Other Respiratory Illness Cases,August,257.0,2019.0
Jammu & Kashmir,Asthma Cases,August,318.0,2019.0
Jammu & Kashmir,Respiratory Hospitalizations,August,852.0,2019.0
Jammu & Kashmir,Asthma/COPD Cases,August,2458.0,2019.0
Jammu & Kashmir,Respiratory Mortality,August,1.0,2019.0
Jammu & Kashmir,Respiratory Mortality,August,13.0,2019.0
Jharkhand,Other Respiratory Illness Cases,August,86.0,2019.0
Jharkhand,Asthma Cases,August,28.0,2019.0
Jharkhand,Respiratory Hospitalizations,August,1062.0,2019.0
Jharkhand,Asthma/COPD Cases,August,655.0,2019.0
Jharkhand,Respiratory Mortality,August,4.0,2019.0
Jharkhand,Respiratory Mortality,August,27.0,2019.0
Karnataka,Other Respiratory Illness Cases,August,3478.0,2019.0
Karnataka,Asthma Cases,August,1951.0,2019.0
Karnataka,Respiratory Hospitalizations,August,5334.0,2019.0
Karnataka,Asthma/COPD Cases,August,16372.0,2019.0
Karnataka,Respiratory Mortality,August,12.0,2019.0
Karnataka,Respiratory Mortality,August,1009.0,2019.0
Kerala,Other Respiratory Illness Cases,August,1843.0,2019.0
Kerala,Asthma Cases,August,2376.0,2019.0
Kerala,Respiratory Hospitalizations,August,5316.0,2019.0
Kerala,Asthma/COPD Cases,August,12683.0,2019.0
Kerala,Respiratory Mortality,August,1.0,2019.0
Kerala,Respiratory Mortality,August,195.0,2019.0
Lakshadweep,Other Respiratory Illness Cases,August,6.0,2019.0
Lakshadweep,Asthma Cases,August,8.0,2019.0
Lakshadweep,Respiratory Hospitalizations,August,7.0,2019.0
Lakshadweep,Asthma/COPD Cases,August,25.0,2019.0
Lakshadweep,Respiratory Mortality,August,0.0,2019.0
Lakshadweep,Respiratory Mortality,August,1.0,2019.0
Madhya Pradesh,Other Respiratory Illness Cases,August,3085.0,2019.0
Madhya Pradesh,Asthma Cases,August,422.0,2019.0
Madhya Pradesh,Respiratory Hospitalizations,August,3314.0,2019.0
Madhya Pradesh,Asthma/COPD Cases,August,7615.0,2019.0
Madhya Pradesh,Respiratory Mortality,August,41.0,2019.0
Madhya Pradesh,Respiratory Mortality,August,342.0,2019.0
Maharashtra,Other Respiratory Illness Cases,August,1370.0,2019.0
Maharashtra,Asthma Cases,August,490.0,2019.0
Maharashtra,Respiratory Hospitalizations,August,2711.0,2019.0
Maharashtra,Asthma/COPD Cases,August,8563.0,2019.0
Maharashtra,Respiratory Mortality,August,19.0,2019.0
Maharashtra,Respiratory Mortality,August,1567.0,2019.0
Manipur,Other Respiratory Illness Cases,August,68.0,2019.0
Manipur,Asthma Cases,August,15.0,2019.0
Manipur,Respiratory Hospitalizations,August,283.0,2019.0
Manipur,Asthma/COPD Cases,August,150.0,2019.0
Manipur,Respiratory Mortality,August,0.0,2019.0
Manipur,Respiratory Mortality,August,0.0,2019.0
Meghalaya,Other Respiratory Illness Cases,August,372.0,2019.0
Meghalaya,Asthma Cases,August,74.0,2019.0
Meghalaya,Respiratory Hospitalizations,August,1257.0,2019.0
Meghalaya,Asthma/COPD Cases,August,2534.0,2019.0
Meghalaya,Respiratory Mortality,August,9.0,2019.0
Meghalaya,Respiratory Mortality,August,29.0,2019.0
Mizoram,Other Respiratory Illness Cases,August,143.0,2019.0
Mizoram,Asthma Cases,August,6.0,2019.0
Mizoram,Respiratory Hospitalizations,August,437.0,2019.0
Mizoram,Asthma/COPD Cases,August,375.0,2019.0
Mizoram,Respiratory Mortality,August,1.0,2019.0
Mizoram,Respiratory Mortality,August,23.0,2019.0
Nagaland,Other Respiratory Illness Cases,August,37.0,2019.0
Nagaland,Asthma Cases,August,1.0,2019.0
Nagaland,Respiratory Hospitalizations,August,207.0,2019.0
Nagaland,Asthma/COPD Cases,August,200.0,2019.0
Nagaland,Respiratory Mortality,August,0.0,2019.0
Nagaland,Respiratory Mortality,August,16.0,2019.0
Odisha,Other Respiratory Illness Cases,August,1608.0,2019.0
Odisha,Asthma Cases,August,1055.0,2019.0
Odisha,Respiratory Hospitalizations,August,2740.0,2019.0
Odisha,Asthma/COPD Cases,August,4321.0,2019.0
Odisha,Respiratory Mortality,August,14.0,2019.0
Odisha,Respiratory Mortality,August,213.0,2019.0
Puducherry,Other Respiratory Illness Cases,August,111.0,2019.0
Puducherry,Asthma Cases,August,269.0,2019.0
Puducherry,Respiratory Hospitalizations,August,602.0,2019.0
Puducherry,Asthma/COPD Cases,August,1605.0,2019.0
Puducherry,Respiratory Mortality,August,1.0,2019.0
Puducherry,Respiratory Mortality,August,16.0,2019.0
Punjab,Other Respiratory Illness Cases,August,486.0,2019.0
Punjab,Asthma Cases,August,502.0,2019.0
Punjab,Respiratory Hospitalizations,August,840.0,2019.0
Punjab,Asthma/COPD Cases,August,991.0,2019.0
Punjab,Respiratory Mortality,August,3.0,2019.0
Punjab,Respiratory Mortality,August,140.0,2019.0
Rajasthan,Other Respiratory Illness Cases,August,5578.0,2019.0
Rajasthan,Asthma Cases,August,2061.0,2019.0
Rajasthan,Respiratory Hospitalizations,August,1832.0,2019.0
Rajasthan,Asthma/COPD Cases,August,18583.0,2019.0
Rajasthan,Respiratory Mortality,August,13.0,2019.0
Rajasthan,Respiratory Mortality,August,359.0,2019.0
Sikkim,Other Respiratory Illness Cases,August,17.0,2019.0
Sikkim,Asthma Cases,August,1.0,2019.0
Sikkim,Respiratory Hospitalizations,August,502.0,2019.0
Sikkim,Asthma/COPD Cases,August,245.0,2019.0
Sikkim,Respiratory Mortality,August,0.0,2019.0
Sikkim,Respiratory Mortality,August,4.0,2019.0
Tamil Nadu,Other Respiratory Illness Cases,August,622.0,2019.0
Tamil Nadu,Asthma Cases,August,350.0,2019.0
Tamil Nadu,Respiratory Hospitalizations,August,71117.0,2019.0
Tamil Nadu,Asthma/COPD Cases,August,6541.0,2019.0
Tamil Nadu,Respiratory Mortality,August,7.0,2019.0
Tamil Nadu,Respiratory Mortality,August,300.0,2019.0
Telangana,Other Respiratory Illness Cases,August,611.0,2019.0
Telangana,Asthma Cases,August,956.0,2019.0
Telangana,Respiratory Hospitalizations,August,958.0,2019.0
Telangana,Asthma/COPD Cases,August,2616.0,2019.0
Telangana,Respiratory Mortality,August,1.0,2019.0
Telangana,Respiratory Mortality,August,81.0,2019.0
Tripura,Other Respiratory Illness Cases,August,39.0,2019.0
Tripura,Asthma Cases,August,19.0,2019.0
Tripura,Respiratory Hospitalizations,August,263.0,2019.0
Tripura,Asthma/COPD Cases,August,1206.0,2019.0
Tripura,Respiratory Mortality,August,2.0,2019.0
Tripura,Respiratory Mortality,August,40.0,2019.0
Uttar Pradesh,Other Respiratory Illness Cases,August,10611.0,2019.0
Uttar Pradesh,Asthma Cases,August,3285.0,2019.0
Uttar Pradesh,Respiratory Hospitalizations,August,7202.0,2019.0
Uttar Pradesh,Asthma/COPD Cases,August,22021.0,2019.0
Uttar Pradesh,Respiratory Mortality,August,13.0,2019.0
Uttar Pradesh,Respiratory Mortality,August,228.0,2019.0
Uttarakhand,Other Respiratory Illness Cases,August,209.0,2019.0
Uttarakhand,Asthma Cases,August,127.0,2019.0
Uttarakhand,Respiratory Hospitalizations,August,323.0,2019.0
Uttarakhand,Asthma/COPD Cases,August,497.0,2019.0
Uttarakhand,Respiratory Mortality,August,1.0,2019.0
Uttarakhand,Respiratory Mortality,August,35.0,2019.0
West Bengal,Other Respiratory Illness Cases,August,915.0,2019.0
West Bengal,Asthma Cases,August,534.0,2019.0
West Bengal,Respiratory Hospitalizations,August,6055.0,2019.0
West Bengal,Asthma/COPD Cases,August,20952.0,2019.0
West Bengal,Respiratory Mortality,August,25.0,2019.0
West Bengal,Respiratory Mortality,August,987.0,2019.0
A & N Islands,Other Respiratory Illness Cases,August,1.0,2019.0
A & N Islands,Asthma Cases,August,0.0,2019.0
A & N Islands,Respiratory Hospitalizations,August,72.0,2019.0
A & N Islands,Asthma/COPD Cases,August,207.0,2019.0
A & N Islands,Respiratory Mortality,August,0.0,2019.0
A & N Islands,Respiratory Mortality,August,1.0,2019.0
Andhra Pradesh,Other Respiratory Illness Cases,August,838.0,2019.0
Andhra Pradesh,Asthma Cases,August,1006.0,2019.0
Andhra Pradesh,Respiratory Hospitalizations,August,1442.0,2019.0
Andhra Pradesh,Asthma/COPD Cases,August,11605.0,2019.0
Andhra Pradesh,Respiratory Mortality,August,8.0,2019.0
Andhra Pradesh,Respiratory Mortality,August,385.0,2019.0
Arunachal Pradesh,Other Respiratory Illness Cases,August,25.0,2019.0
Arunachal Pradesh,Asthma Cases,August,7.0,2019.0
Arunachal Pradesh,Respiratory Hospitalizations,August,155.0,2019.0
Arunachal Pradesh,Asthma/COPD Cases,August,259.0,2019.0
Arunachal Pradesh,Respiratory Mortality,August,0.0,2019.0
Arunachal Pradesh,Respiratory Mortality,August,3.0,2019.0
Assam,Other Respiratory Illness Cases,August,553.0,2019.0
Assam,Asthma Cases,August,221.0,2019.0
Assam,Respiratory Hospitalizations,August,602.0,2019.0
Assam,Asthma/COPD Cases,August,2014.0,2019.0
Assam,Respiratory Mortality,August,6.0,2019.0
Assam,Respiratory Mortality,August,156.0,2019.0
Bihar,Other Respiratory Illness Cases,August,392.0,2019.0
Bihar,Asthma Cases,August,205.0,2019.0
Bihar,Respiratory Hospitalizations,August,617.0,2019.0
Bihar,Asthma/COPD Cases,August,1247.0,2019.0
Bihar,Respiratory Mortality,August,9.0,2019.0
Bihar,Respiratory Mortality,August,17.0,2019.0
Chandigarh,Other Respiratory Illness Cases,August,418.0,2019.0
Chandigarh,Asthma Cases,August,228.0,2019.0
Chandigarh,Respiratory Hospitalizations,August,484.0,2019.0
Chandigarh,Asthma/COPD Cases,August,127.0,2019.0
Chandigarh,Respiratory Mortality,August,1.0,2019.0
Chandigarh,Respiratory Mortality,August,29.0,2019.0
Chhattisgarh,Other Respiratory Illness Cases,August,357.0,2019.0
Chhattisgarh,Asthma Cases,August,22.0,2019.0
Chhattisgarh,Respiratory Hospitalizations,August,551.0,2019.0
Chhattisgarh,Asthma/COPD Cases,August,1854.0,2019.0
Chhattisgarh,Respiratory Mortality,August,4.0,2019.0
Chhattisgarh,Respiratory Mortality,August,90.0,2019.0
Dadra & Nagar Haveli,Other Respiratory Illness Cases,August,4.0,2019.0
Dadra & Nagar Haveli,Asthma Cases,August,3.0,2019.0
Dadra & Nagar Haveli,Respiratory Hospitalizations,August,59.0,2019.0
Dadra & Nagar Haveli,Asthma/COPD Cases,August,142.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,August,0.0,2019.0
Dadra & Nagar Haveli,Respiratory Mortality,August,11.0,2019.0
Daman & Diu,Other Respiratory Illness Cases,August,1.0,2019.0
Daman & Diu,Asthma Cases,August,0.0,2019.0
Daman & Diu,Respiratory Hospitalizations,August,4.0,2019.0
Daman & Diu,Asthma/COPD Cases,August,63.0,2019.0
Daman & Diu,Respiratory Mortality,August,0.0,2019.0
Daman & Diu,Respiratory Mortality,August,0.0,2019.0
Delhi,Other Respiratory Illness Cases,August,1341.0,2019.0
Delhi,Asthma Cases,August,483.0,2019.0
Delhi,Respiratory Hospitalizations,August,761.0,2019.0
Delhi,Asthma/COPD Cases,August,731.0,2019.0
Delhi,Respiratory Mortality,August,17.0,2019.0
Delhi,Respiratory Mortality,August,88.0,2019.0
Goa,Other Respiratory Illness Cases,August,52.0,2019.0
Goa,Asthma Cases,August,40.0,2019.0
Goa,Respiratory Hospitalizations,August,202.0,2019.0
Goa,Asthma/COPD Cases,August,586.0,2019.0
Goa,Respiratory Mortality,August,0.0,2019.0
Goa,Respiratory Mortality,August,13.0,2019.0
Gujarat,Other Respiratory Illness Cases,August,673.0,2019.0
Gujarat,Asthma Cases,August,416.0,2019.0
Gujarat,Respiratory Hospitalizations,August,3086.0,2019.0
Gujarat,Asthma/COPD Cases,August,6843.0,2019.0
Gujarat,Respiratory Mortality,August,19.0,2019.0
Gujarat,Respiratory Mortality,August,567.0,2019.0
Haryana,Other Respiratory Illness Cases,August,361.0,2019.0
Haryana,Asthma Cases,August,257.0,2019.0
Haryana,Respiratory Hospitalizations,August,750.0,2019.0
Haryana,Asthma/COPD Cases,August,2100.0,2019.0
Haryana,Respiratory Mortality,August,6.0,2019.0
Haryana,Respiratory Mortality,August,213.0,2019.0
Himachal Pradesh,Other Respiratory Illness Cases,August,124.0,2019.0
Himachal Pradesh,Asthma Cases,August,18.0,2019.0
Himachal Pradesh,Respiratory Hospitalizations,August,171.0,2019.0
Himachal Pradesh,Asthma/COPD Cases,August,1666.0,2019.0
Himachal Pradesh,Respiratory Mortality,August,0.0,2019.0
Himachal Pradesh,Respiratory Mortality,August,54.0,2019.0
Jammu & Kashmir,Other Respiratory Illness Cases,August,257.0,2019.0
Jammu & Kashmir,Asthma Cases,August,318.0,2019.0
Jammu & Kashmir,Respiratory Hospitalizations,August,852.0,2019.0
Jammu & Kashmir,Asthma/COPD Cases,August,2458.0,2019.0
Jammu & Kashmir,Respiratory Mortality,August,1.0,2019.0
Jammu & Kashmir,Respiratory Mortality,August,13.0,2019.0
Jharkhand,Other Respiratory Illness Cases,August,64.0,2019.0
Jharkhand,Asthma Cases,August,18.0,2019.0
Jharkhand,Respiratory Hospitalizations,August,1001.0,2019.0
Jharkhand,Asthma/COPD Cases,August,534.0,2019.0
Jharkhand,Respiratory Mortality,August,4.0,2019.0
Jharkhand,Respiratory Mortality,August,24.0,2019.0
Karnataka,Other Respiratory Illness Cases,August,2873.0,2019.0
Karnataka,Asthma Cases,August,1432.0,2019.0
Karnataka,Respiratory Hospitalizations,August,4279.0,2019.0
Karnataka,Asthma/COPD Cases,August,11830.0,2019.0
Karnataka,Respiratory Mortality,August,10.0,2019.0
